=== TRAIN データセット合成ログ ===
生成時刻: 2025-08-02 17:13:18
目標画像数: 600
      スケール値: 0.085
      画面幅比: 0.064
      クロップ効率: 0.640
    吹き出し7: 017.png
      元サイズ: 1024x1024
      クロップ後: 548x744
      最終サイズ: 83x113
      配置位置: (973,164)
      スケール値: 0.077
      画面幅比: 0.054
      クロップ効率: 0.389
    吹き出し8: 091.png
      元サイズ: 1024x1024
      クロップ後: 790x741
      最終サイズ: 148x139
      配置位置: (1086,163)
      スケール値: 0.115
      画面幅比: 0.096
      クロップ効率: 0.558
    吹き出し9: 025.png
      元サイズ: 1024x1536
      クロップ後: 679x1371
      最終サイズ: 65x132
      配置位置: (895,308)
      スケール値: 0.075
      画面幅比: 0.042
      クロップ効率: 0.592
    吹き出し10: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 133x120
      配置位置: (509,231)
      スケール値: 0.101
      画面幅比: 0.087
      クロップ効率: 0.485
    吹き出し11: 020.png
      元サイズ: 1024x1024
      クロップ後: 885x844
      最終サイズ: 131x125
      配置位置: (444,598)
      スケール値: 0.102
      画面幅比: 0.085
      クロップ効率: 0.712
    吹き出し12: 071.png
      元サイズ: 1024x1024
      クロップ後: 839x898
      最終サイズ: 155x165
      配置位置: (102,142)
      スケール値: 0.128
      画面幅比: 0.101
      クロップ効率: 0.719
    吹き出し13: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 73x156
      配置位置: (346,416)
      スケール値: 0.086
      画面幅比: 0.048
      クロップ効率: 0.301
    吹き出し14: 013.png
      元サイズ: 1024x1536
      クロップ後: 506x1326
      最終サイズ: 100x263
      配置位置: (246,452)
      スケール値: 0.130
      画面幅比: 0.065
      クロップ効率: 0.427
    吹き出し15: 022.png
      元サイズ: 1024x1024
      クロップ後: 670x914
      最終サイズ: 139x190
      配置位置: (1164,564)
      スケール値: 0.130
      画面幅比: 0.090
      クロップ効率: 0.584
    吹き出し16: 035.png
      元サイズ: 1024x1536
      クロップ後: 415x1309
      最終サイズ: 79x249
      配置位置: (121,519)
      スケール値: 0.112
      画面幅比: 0.051
      クロップ効率: 0.345
    吹き出し17: 016.png
      元サイズ: 1024x1024
      クロップ後: 480x687
      最終サイズ: 119x170
      配置位置: (1279,423)
      スケール値: 0.114
      画面幅比: 0.077
      クロップ効率: 0.314

画像 136.png:
  背景ファイル: 032.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 13
  合成成功数: 13
    吹き出し1: 019.png
      元サイズ: 1024x1024
      クロップ後: 800x813
      最終サイズ: 127x129
      配置位置: (1274,428)
      スケール値: 0.102
      画面幅比: 0.083
      クロップ効率: 0.620
    吹き出し2: 075.png
      元サイズ: 1024x1024
      クロップ後: 775x835
      最終サイズ: 157x169
      配置位置: (1278,247)
      スケール値: 0.130
      画面幅比: 0.102
      クロップ効率: 0.617
    吹き出し3: 068.png
      元サイズ: 1024x1024
      クロップ後: 407x927
      最終サイズ: 96x219
      配置位置: (275,653)
      スケール値: 0.116
      画面幅比: 0.062
      クロップ効率: 0.360
    吹き出し4: 094.png
      元サイズ: 1024x1024
      クロップ後: 899x647
      最終サイズ: 192x138
      配置位置: (627,263)
      スケール値: 0.130
      画面幅比: 0.125
      クロップ効率: 0.555
    吹き出し5: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 116x105
      配置位置: (313,122)
      スケール値: 0.088
      画面幅比: 0.076
      クロップ効率: 0.485
    吹き出し6: 043.png
      元サイズ: 1024x1024
      クロップ後: 734x807
      最終サイズ: 77x85
      配置位置: (43,764)
      スケール値: 0.065
      画面幅比: 0.050
      クロップ効率: 0.565
    吹き出し7: 082.png
      元サイズ: 1024x1024
      クロップ後: 369x853
      最終サイズ: 103x238
      配置位置: (471,389)
      スケール値: 0.125
      画面幅比: 0.067
      クロップ効率: 0.300
    吹き出し8: 089.png
      元サイズ: 1024x1024
      クロップ後: 778x870
      最終サイズ: 131x147
      配置位置: (921,276)
      スケール値: 0.111
      画面幅比: 0.085
      クロップ効率: 0.646
    吹き出し9: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 64x126
      配置位置: (1172,601)
      スケール値: 0.072
      画面幅比: 0.042
      クロップ効率: 0.324
    吹き出し10: 008.png
      元サイズ: 1024x1536
      クロップ後: 875x1248
      最終サイズ: 106x152
      配置位置: (311,357)
      スケール値: 0.102
      画面幅比: 0.069
      クロップ効率: 0.694
    吹き出し11: 040.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 111x117
      配置位置: (626,426)
      スケール値: 0.091
      画面幅比: 0.072
      クロップ効率: 0.789
    吹き出し12: 093.png
      元サイズ: 1024x1024
      クロップ後: 820x706
      最終サイズ: 107x92
      配置位置: (1192,817)
      スケール値: 0.079
      画面幅比: 0.070
      クロップ効率: 0.552
    吹き出し13: 041.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 142x149
      配置位置: (400,249)
      スケール値: 0.116
      画面幅比: 0.092
      クロップ効率: 0.789

画像 137.png:
  背景ファイル: 033.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 9
  合成成功数: 9
    吹き出し1: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 87x113
      配置位置: (899,93)
      スケール値: 0.080
      画面幅比: 0.057
      クロップ効率: 0.624
    吹き出し2: 009.png
      元サイズ: 1024x1536
      クロップ後: 773x1488
      最終サイズ: 100x193
      配置位置: (1119,185)
      スケール値: 0.111
      画面幅比: 0.065
      クロップ効率: 0.731
    吹き出し3: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
      最終サイズ: 140x114
      配置位置: (1230,381)
      スケール値: 0.101
      画面幅比: 0.091
      クロップ効率: 0.441
    吹き出し4: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 94x199
      配置位置: (39,823)
      スケール値: 0.109
      画面幅比: 0.061
      クロップ効率: 0.301
    吹き出し5: 033.png
      元サイズ: 1024x1024
      クロップ後: 753x1003
      最終サイズ: 74x99
      配置位置: (1372,683)
      スケール値: 0.068
      画面幅比: 0.048
      クロップ効率: 0.720
    吹き出し6: 065.png
      元サイズ: 1024x1024
      クロップ後: 644x797
      最終サイズ: 146x181
      配置位置: (1044,357)
      スケール値: 0.130
      画面幅比: 0.095
      クロップ効率: 0.489
    吹き出し7: 085.png
      元サイズ: 1024x1024
      クロップ後: 430x850
      最終サイズ: 115x229
      配置位置: (633,522)
      スケール値: 0.130
      画面幅比: 0.075
      クロップ効率: 0.349
    吹き出し8: 019.png
      元サイズ: 1024x1024
      クロップ後: 800x813
      最終サイズ: 112x114
      配置位置: (132,258)
      スケール値: 0.090
      画面幅比: 0.073
      クロップ効率: 0.620
    吹き出し9: 039.png
      元サイズ: 1024x1024
      クロップ後: 801x843
      最終サイズ: 139x147
      配置位置: (1059,69)
      スケール値: 0.114
      画面幅比: 0.090
      クロップ効率: 0.644

画像 138.png:
  背景ファイル: 034.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 12
  合成成功数: 12
    吹き出し1: 039.png
      元サイズ: 1024x1024
      クロップ後: 801x843
      最終サイズ: 158x167
      配置位置: (786,376)
      スケール値: 0.130
      画面幅比: 0.103
      クロップ効率: 0.644
    吹き出し2: 091.png
      元サイズ: 1024x1024
      クロップ後: 790x741
      最終サイズ: 132x124
      配置位置: (439,103)
      スケール値: 0.102
      画面幅比: 0.086
      クロップ効率: 0.558
    吹き出し3: 075.png
      元サイズ: 1024x1024
      クロップ後: 775x835
      最終サイズ: 136x146
      配置位置: (1110,398)
      スケール値: 0.113
      画面幅比: 0.089
      クロップ効率: 0.617
    吹き出し4: 011.png
      元サイズ: 1024x1024
      クロップ後: 563x855
      最終サイズ: 97x148
      配置位置: (816,533)
      スケール値: 0.096
      画面幅比: 0.063
      クロップ効率: 0.459
    吹き出し5: 018.png
      元サイズ: 1024x1024
      クロップ後: 714x788
      最終サイズ: 155x171
      配置位置: (976,460)
      スケール値: 0.130
      画面幅比: 0.101
      クロップ効率: 0.537
    吹き出し6: 064.png
      元サイズ: 1024x1024
      クロップ後: 621x796
      最終サイズ: 96x123
      配置位置: (930,630)
      スケール値: 0.087
      画面幅比: 0.062
      クロップ効率: 0.471
    吹き出し7: 071.png
      元サイズ: 1024x1024
      クロップ後: 839x898
      最終サイズ: 101x108
      配置位置: (580,179)
      スケール値: 0.084
      画面幅比: 0.066
      クロップ効率: 0.719
    吹き出し8: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 73x145
      配置位置: (664,615)
      スケール値: 0.082
      画面幅比: 0.048
      クロップ効率: 0.324
    吹き出し9: 015.png
      元サイズ: 1024x1024
      クロップ後: 740x769
      最終サイズ: 158x165
      配置位置: (1132,740)
      スケール値: 0.129
      画面幅比: 0.103
      クロップ効率: 0.543
    吹き出し10: 096.png
      元サイズ: 1024x1024
      クロップ後: 805x715
      最終サイズ: 146x130
      配置位置: (296,242)
      スケール値: 0.110
      画面幅比: 0.095
      クロップ効率: 0.549
    吹き出し11: 040.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 158x167
      配置位置: (148,550)
      スケール値: 0.130
      画面幅比: 0.103
      クロップ効率: 0.789
    吹き出し12: 028.png
      元サイズ: 1024x1024
      クロップ後: 630x913
      最終サイズ: 90x130
      配置位置: (327,647)
      スケール値: 0.086
      画面幅比: 0.059
      クロップ効率: 0.549

画像 139.png:
  背景ファイル: 035.png
  背景サイズ: 1024x1024
  配置した吹き出し数: 16
  合成成功数: 16
    吹き出し1: 103.png
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 113x90
      配置位置: (682,609)
      スケール値: 0.099
      画面幅比: 0.110
      クロップ効率: 0.397
    吹き出し2: 001.png
      元サイズ: 1024x1024
      クロップ後: 695x749
      最終サイズ: 92x100
      配置位置: (86,84)
      スケール値: 0.094
      画面幅比: 0.090
      クロップ効率: 0.496
    吹き出し3: 008.png
      元サイズ: 1024x1536
      クロップ後: 875x1248
      最終サイズ: 91x130
      配置位置: (120,586)
      スケール値: 0.106
      画面幅比: 0.089
      クロップ効率: 0.694
    吹き出し4: 029.png
      元サイズ: 1024x1536
      クロップ後: 819x1391
      最終サイズ: 102x173
      配置位置: (733,67)
      スケール値: 0.130
      画面幅比: 0.100
      クロップ効率: 0.724
    吹き出し5: 004.png
      元サイズ: 1024x1024
      クロップ後: 730x969
      最終サイズ: 90x120
      配置位置: (430,535)
      スケール値: 0.102
      画面幅比: 0.088
      クロップ効率: 0.675
    吹き出し6: 018.png
      元サイズ: 1024x1024
      クロップ後: 714x788
      最終サイズ: 105x116
      配置位置: (547,805)
      スケール値: 0.108
      画面幅比: 0.103
      クロップ効率: 0.537
    吹き出し7: 100.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 94x185
      配置位置: (831,450)
      スケール値: 0.130
      画面幅比: 0.092
      クロップ効率: 0.363
    吹き出し8: 046.png
      元サイズ: 1024x1024
      クロップ後: 832x424
      最終サイズ: 181x92
      配置位置: (237,209)
      スケール値: 0.126
      画面幅比: 0.177
      クロップ効率: 0.336
    吹き出し9: 033.png
      元サイズ: 1024x1024
      クロップ後: 753x1003
      最終サイズ: 108x144
      配置位置: (364,757)
      スケール値: 0.122
      画面幅比: 0.105
      クロップ効率: 0.720
    吹き出し10: 003.png
      元サイズ: 1024x1024
      クロップ後: 571x750
      最終サイズ: 82x108
      配置位置: (780,648)
      スケール値: 0.092
      画面幅比: 0.080
      クロップ効率: 0.408
    吹き出し11: 043.png
      元サイズ: 1024x1024
      クロップ後: 734x807
      最終サイズ: 109x120
      配置位置: (273,459)
      スケール値: 0.112
      画面幅比: 0.106
      クロップ効率: 0.565
    吹き出し12: 009.png
      元サイズ: 1024x1536
      クロップ後: 773x1488
      最終サイズ: 62x121
      配置位置: (617,659)
      スケール値: 0.085
      画面幅比: 0.061
      クロップ効率: 0.731
    吹き出し13: 026.png
      元サイズ: 1024x1536
      クロップ後: 772x1367
      最終サイズ: 74x131
      配置位置: (516,152)
      スケール値: 0.097
      画面幅比: 0.072
      クロップ効率: 0.671
    吹き出し14: 078.png
      元サイズ: 1024x1024
      クロップ後: 729x714
      最終サイズ: 93x91
      配置位置: (220,586)
      スケール値: 0.090
      画面幅比: 0.091
      クロップ効率: 0.496
    吹き出し15: 087.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 74x157
      配置位置: (468,739)
      スケール値: 0.105
      画面幅比: 0.072
      クロップ効率: 0.301
    吹き出し16: 075.png
      元サイズ: 1024x1024
      クロップ後: 775x835
      最終サイズ: 101x109
      配置位置: (60,303)
      スケール値: 0.103
      画面幅比: 0.099
      クロップ効率: 0.617

画像 140.png:
  背景ファイル: 036.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 15
  合成成功数: 15
    吹き出し1: 068.png
      元サイズ: 1024x1024
      クロップ後: 407x927
      最終サイズ: 88x201
      配置位置: (388,651)
      スケール値: 0.107
      画面幅比: 0.057
      クロップ効率: 0.360
    吹き出し2: 014.png
      元サイズ: 1024x1024
      クロップ後: 425x785
      最終サイズ: 97x179
      配置位置: (604,321)
      スケール値: 0.105
      画面幅比: 0.063
      クロップ効率: 0.318
    吹き出し3: 033.png
      元サイズ: 1024x1024
      クロップ後: 753x1003
      最終サイズ: 89x119
      配置位置: (318,259)
      スケール値: 0.083
      画面幅比: 0.058
      クロップ効率: 0.720
    吹き出し4: 079.png
      元サイズ: 1024x1024
      クロップ後: 816x860
      最終サイズ: 103x109
      配置位置: (882,374)
      スケール値: 0.085
      画面幅比: 0.067
      クロップ効率: 0.669
    吹き出し5: 029.png
      元サイズ: 1024x1536
      クロップ後: 819x1391
      最終サイズ: 125x212
      配置位置: (1109,157)
      スケール値: 0.130
      画面幅比: 0.081
      クロップ効率: 0.724
    吹き出し6: 100.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 116x227
      配置位置: (931,198)
      スケール値: 0.130
      画面幅比: 0.076
      クロップ効率: 0.363
    吹き出し7: 102.png
      元サイズ: 1024x1024
      クロップ後: 816x704
      最終サイズ: 113x97
      配置位置: (442,511)
      スケール値: 0.084
      画面幅比: 0.074
      クロップ効率: 0.548
    吹き出し8: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 62x113
      配置位置: (1306,284)
      スケール値: 0.067
      画面幅比: 0.040
      クロップ効率: 0.374
    吹き出し9: 077.png
      元サイズ: 1024x1024
      クロップ後: 549x903
      最終サイズ: 91x149
      配置位置: (1268,613)
      スケール値: 0.093
      画面幅比: 0.059
      クロップ効率: 0.473
    吹き出し10: 041.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 106x111
      配置位置: (185,167)
      スケール値: 0.087
      画面幅比: 0.069
      クロップ効率: 0.789
    吹き出し11: 093.png
      元サイズ: 1024x1024
      クロップ後: 820x706
      最終サイズ: 150x129
      配置位置: (995,20)
      スケール値: 0.111
      画面幅比: 0.098
      クロップ効率: 0.552
    吹き出し12: 065.png
      元サイズ: 1024x1024
      クロップ後: 644x797
      最終サイズ: 146x181
      配置位置: (404,266)
      スケール値: 0.130
      画面幅比: 0.095
      クロップ効率: 0.489
    吹き出し13: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 77x153
      配置位置: (1119,816)
      スケール値: 0.087
      画面幅比: 0.050
      クロップ効率: 0.324
    吹き出し14: 026.png
      元サイズ: 1024x1536
      クロップ後: 772x1367
      最終サイズ: 107x190
      配置位置: (21,356)
      スケール値: 0.114
      画面幅比: 0.070
      クロップ効率: 0.671
    吹き出し15: 082.png
      元サイズ: 1024x1024
      クロップ後: 369x853
      最終サイズ: 77x179
      配置位置: (298,705)
      スケール値: 0.094
      画面幅比: 0.050
      クロップ効率: 0.300

画像 141.png:
  背景ファイル: 037.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 10
  合成成功数: 10
    吹き出し1: 007.png
      元サイズ: 1024x1024
      クロップ後: 678x805
      最終サイズ: 129x154
      配置位置: (916,635)
      スケール値: 0.113
      画面幅比: 0.084
      クロップ効率: 0.521
    吹き出し2: 026.png
      元サイズ: 1024x1536
      クロップ後: 772x1367
      最終サイズ: 120x212
      配置位置: (387,316)
      スケール値: 0.127
      画面幅比: 0.078
      クロップ効率: 0.671
    吹き出し3: 014.png
      元サイズ: 1024x1024
      クロップ後: 425x785
      最終サイズ: 119x221
      配置位置: (482,754)
      スケール値: 0.130
      画面幅比: 0.077
      クロップ効率: 0.318
    吹き出し4: 079.png
      元サイズ: 1024x1024
      クロップ後: 816x860
      最終サイズ: 131x138
      配置位置: (237,670)
      スケール値: 0.107
      画面幅比: 0.085
      クロップ効率: 0.669
    吹き出し5: 045.png
      元サイズ: 1024x1024
      クロップ後: 751x677
      最終サイズ: 134x120
      配置位置: (324,810)
      スケール値: 0.102
      画面幅比: 0.087
      クロップ効率: 0.485
    吹き出し6: 102.png
      元サイズ: 1024x1024
      クロップ後: 816x704
      最終サイズ: 156x135
      配置位置: (1251,206)
      スケール値: 0.116
      画面幅比: 0.102
      クロップ効率: 0.548
    吹き出し7: 019.png
      元サイズ: 1024x1024
      クロップ後: 800x813
      最終サイズ: 161x164
      配置位置: (850,474)
      スケール値: 0.130
      画面幅比: 0.105
      クロップ効率: 0.620
    吹き出し8: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
      最終サイズ: 161x131
      配置位置: (979,189)
      スケール値: 0.116
      画面幅比: 0.105
      クロップ効率: 0.441
    吹き出し9: 015.png
      元サイズ: 1024x1024
      クロップ後: 740x769
      最終サイズ: 135x140
      配置位置: (749,19)
      スケール値: 0.110
      画面幅比: 0.088
      クロップ効率: 0.543
    吹き出し10: 078.png
      元サイズ: 1024x1024
      クロップ後: 729x714
      最終サイズ: 104x102
      配置位置: (1070,444)
      スケール値: 0.082
      画面幅比: 0.068
      クロップ効率: 0.496

画像 142.png:
  背景ファイル: 038.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 038.png
      元サイズ: 1024x1024
      クロップ後: 605x855
      最終サイズ: 108x153
      配置位置: (1402,713)
      スケール値: 0.103
      画面幅比: 0.070
      クロップ効率: 0.493
    吹き出し2: 031.png
      元サイズ: 1024x1536
      クロップ後: 643x1480
      最終サイズ: 56x130
      配置位置: (849,699)
      スケール値: 0.069
      画面幅比: 0.036
      クロップ効率: 0.605
    吹き出し3: 081.png
      元サイズ: 1024x1024
      クロップ後: 733x640
      最終サイズ: 148x129
      配置位置: (519,730)
      スケール値: 0.111
      画面幅比: 0.096
      クロップ効率: 0.447
    吹き出し4: 029.png
      元サイズ: 1024x1536
      クロップ後: 819x1391
      最終サイズ: 95x162
      配置位置: (306,339)
      スケール値: 0.099
      画面幅比: 0.062
      クロップ効率: 0.724
    吹き出し5: 015.png
      元サイズ: 1024x1024
      クロップ後: 740x769
      最終サイズ: 141x147
      配置位置: (237,124)
      スケール値: 0.115
      画面幅比: 0.092
      クロップ効率: 0.543
    吹き出し6: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 123x160
      配置位置: (1093,376)
      スケール値: 0.112
      画面幅比: 0.080
      クロップ効率: 0.624
    吹き出し7: 025.png
      元サイズ: 1024x1536
      クロップ後: 679x1371
      最終サイズ: 106x215
      配置位置: (797,411)
      スケール値: 0.121
      画面幅比: 0.069
      クロップ効率: 0.592
    吹き出し8: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 75x148
      配置位置: (424,80)
      スケール値: 0.084
      画面幅比: 0.049
      クロップ効率: 0.324
    吹き出し9: 008.png
      元サイズ: 1024x1536
      クロップ後: 875x1248
      最終サイズ: 123x175
      配置位置: (1074,711)
      スケール値: 0.117
      画面幅比: 0.080
      クロップ効率: 0.694
    吹き出し10: 100.png
      元サイズ: 1024x1024
      クロップ後: 441x862
      最終サイズ: 85x166
      配置位置: (215,615)
      スケール値: 0.095
      画面幅比: 0.055
      クロップ効率: 0.363
    吹き出し11: 091.png
      元サイズ: 1024x1024
      クロップ後: 790x741
      最終サイズ: 114x106
      配置位置: (1378,416)
      スケール値: 0.088
      画面幅比: 0.074
      クロップ効率: 0.558
    吹き出し12: 098.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 81x172
      配置位置: (704,539)
      スケール値: 0.095
      画面幅比: 0.053
      クロップ効率: 0.301
    吹き出し13: 069.png
      元サイズ: 1024x1024
      クロップ後: 507x872
      最終サイズ: 84x144
      配置位置: (1002,695)
      スケール値: 0.088
      画面幅比: 0.055
      クロップ効率: 0.422
    吹き出し14: 083.png
      元サイズ: 1024x1024
      クロップ後: 722x576
      最終サイズ: 138x110
      配置位置: (488,170)
      スケール値: 0.099
      画面幅比: 0.090
      クロップ効率: 0.397
    吹き出し15: 095.png
      元サイズ: 1024x1024
      クロップ後: 799x733
      最終サイズ: 130x119
      配置位置: (837,319)
      スケール値: 0.100
      画面幅比: 0.085
      クロップ効率: 0.559
    吹き出し16: 093.png
      元サイズ: 1024x1024
      クロップ後: 820x706
      最終サイズ: 120x103
      配置位置: (575,322)
      スケール値: 0.089
      画面幅比: 0.078
      クロップ効率: 0.552
    吹き出し17: 080.png
      元サイズ: 1024x1024
      クロップ後: 749x728
      最終サイズ: 141x137
      配置位置: (1074,88)
      スケール値: 0.111
      画面幅比: 0.092
      クロップ効率: 0.520

画像 143.png:
  背景ファイル: 039.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 039.png
      元サイズ: 1024x1024
      クロップ後: 801x843
      最終サイズ: 142x149
      配置位置: (943,574)
      スケール値: 0.116
      画面幅比: 0.092
      クロップ効率: 0.644
    吹き出し2: 046.png
      元サイズ: 1024x1024
      クロップ後: 832x424
      最終サイズ: 228x116
      配置位置: (42,38)
      スケール値: 0.130
      画面幅比: 0.148
      クロップ効率: 0.336
    吹き出し3: 066.png
      元サイズ: 1024x1024
      クロップ後: 764x859
      最終サイズ: 142x160
      配置位置: (207,743)
      スケール値: 0.120
      画面幅比: 0.092
      クロップ効率: 0.626
    吹き出し4: 041.png
      元サイズ: 1024x1024
      クロップ後: 887x933
      最終サイズ: 103x108
      配置位置: (686,493)
      スケール値: 0.084
      画面幅比: 0.067
      クロップ効率: 0.789
    吹き出し5: 082.png
      元サイズ: 1024x1024
      クロップ後: 369x853
      最終サイズ: 107x247
      配置位置: (307,246)
      スケール値: 0.130
      画面幅比: 0.070
      クロップ効率: 0.300
    吹き出し6: 018.png
      元サイズ: 1024x1024
      クロップ後: 714x788
      最終サイズ: 155x171
      配置位置: (1243,749)
      スケール値: 0.130
      画面幅比: 0.101
      クロップ効率: 0.537
    吹き出し7: 020.png
      元サイズ: 1024x1024
      クロップ後: 885x844
      最終サイズ: 157x149
      配置位置: (433,236)
      スケール値: 0.122
      画面幅比: 0.102
      クロップ効率: 0.712
    吹き出し8: 017.png
      元サイズ: 1024x1024
      クロップ後: 548x744
      最終サイズ: 121x165
      配置位置: (1077,432)
      スケール値: 0.113
      画面幅比: 0.079
      クロップ効率: 0.389
    吹き出し9: 070.png
      元サイズ: 1024x1024
      クロップ後: 711x920
      最終サイズ: 102x132
      配置位置: (223,415)
      スケール値: 0.093
      画面幅比: 0.066
      クロップ効率: 0.624
    吹き出し10: 009.png
      元サイズ: 1024x1536
      クロップ後: 773x1488
      最終サイズ: 91x176
      配置位置: (1361,637)
      スケール値: 0.101
      画面幅比: 0.059
      クロップ効率: 0.731
    吹き出し11: 043.png
      元サイズ: 1024x1024
      クロップ後: 734x807
      最終サイズ: 105x116
      配置位置: (1035,853)
      スケール値: 0.088
      画面幅比: 0.068
      クロップ効率: 0.565
    吹き出し12: 087.png
      元サイズ: 1024x1024
      クロップ後: 386x818
      最終サイズ: 105x222
      配置位置: (523,471)
      スケール値: 0.122
      画面幅比: 0.068
      クロップ効率: 0.301
    吹き出し13: 092.png
      元サイズ: 1024x1024
      クロップ後: 793x669
      最終サイズ: 110x93
      配置位置: (387,485)
      スケール値: 0.081
      画面幅比: 0.072
      クロップ効率: 0.506
    吹き出し14: 049.png
      元サイズ: 1024x1024
      クロップ後: 662x862
      最終サイズ: 78x101
      配置位置: (801,625)
      スケール値: 0.071
      画面幅比: 0.051
      クロップ効率: 0.544
    吹き出し15: 033.png
      元サイズ: 1024x1024
      クロップ後: 753x1003
      最終サイズ: 138x184
      配置位置: (83,577)
      スケール値: 0.128
      画面幅比: 0.090
      クロップ効率: 0.720
    吹き出し16: 001.png
      元サイズ: 1024x1024
      クロップ後: 695x749
      最終サイズ: 122x132
      配置位置: (183,166)
      スケール値: 0.102
      画面幅比: 0.079
      クロップ効率: 0.496
    吹き出し17: 024.png
      元サイズ: 1024x1536
      クロップ後: 725x1341
      最終サイズ: 79x147
      配置位置: (359,58)
      スケール値: 0.086
      画面幅比: 0.051
      クロップ効率: 0.618

画像 144.png:
  背景ファイル: 040.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 9
  合成成功数: 9
    吹き出し1: 102.png
      元サイズ: 1024x1024
      クロップ後: 816x704
      最終サイズ: 116x100
      配置位置: (53,343)
      スケール値: 0.086
      画面幅比: 0.076
      クロップ効率: 0.548
    吹き出し2: 023.png
      元サイズ: 1024x1024
      クロップ後: 627x940
      最終サイズ: 113x169
      配置位置: (1341,511)
      スケール値: 0.111
      画面幅比: 0.074
      クロップ効率: 0.562
    吹き出し3: 059.png
      元サイズ: 1024x1024
      クロップ後: 466x842
      最終サイズ: 88x159
      配置位置: (257,491)
      スケール値: 0.094
      画面幅比: 0.057
      クロップ効率: 0.374
    吹き出し4: 004.png
      元サイズ: 1024x1024
      クロップ後: 730x969
      最終サイズ: 141x187
      配置位置: (1191,619)
      スケール値: 0.130
      画面幅比: 0.092
      クロップ効率: 0.675
    吹き出し5: 072.png
      元サイズ: 1024x1024
      クロップ後: 612x734
      最終サイズ: 133x160
      配置位置: (226,658)
      スケール値: 0.117
      画面幅比: 0.087
      クロップ効率: 0.428
    吹き出し6: 089.png
      元サイズ: 1024x1024
      クロップ後: 778x870
      最終サイズ: 82x91
      配置位置: (800,12)
      スケール値: 0.069
      画面幅比: 0.053
      クロップ効率: 0.646
    吹き出し7: 007.png
      元サイズ: 1024x1024
      クロップ後: 678x805
      最終サイズ: 122x145
      配置位置: (598,794)
      スケール値: 0.107
      画面幅比: 0.079
      クロップ効率: 0.521
    吹き出し8: 073.png
      元サイズ: 1024x1024
      クロップ後: 414x820
      最終サイズ: 90x178
      配置位置: (241,74)
      スケール値: 0.101
      画面幅比: 0.059
      クロップ効率: 0.324
    吹き出し9: 034.png
      元サイズ: 1024x1024
      クロップ後: 770x871
      最終サイズ: 111x126
      配置位置: (1302,830)
      スケール値: 0.095
      画面幅比: 0.072
      クロップ効率: 0.640

画像 145.png:
  背景ファイル: 041.png
  背景サイズ: 1536x1024
  配置した吹き出し数: 17
  合成成功数: 17
    吹き出し1: 035.png
      元サイズ: 1024x1536
      クロップ後: 415x1309
      最終サイズ: 52x166
      配置位置: (943,521)
      スケール値: 0.075
      画面幅比: 0.034
      クロップ効率: 0.345
    吹き出し2: 028.png
      元サイズ: 1024x1024
      クロップ後: 630x913
      最終サイズ: 113x165
      配置位置: (1022,682)
      スケール値: 0.109
      画面幅比: 0.074
      クロップ効率: 0.549
    吹き出し3: 046.png
      元サイズ: 1024x1024
      クロップ後: 832x424
      最終サイズ: 130x66
      配置位置: (321,147)
      スケール値: 0.074
      画面幅比: 0.085
      クロップ効率: 0.336
    吹き出し4: 057.png
      元サイズ: 1024x1024
      クロップ後: 753x614
